referenceid	timestamp_started	timestamp_finished	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	soc	flag_review	comments
1084	2022-01-04 16:11:08	2022-01-04 16:13:28	nahildebrand	tri04882	CTRI/2020/08/027061	CTRI	Investigator Initiated Study to see the safety and efficacy of adding Thymosin Alpha to existing standard of care in severe COVID patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45729	CTRI/2020/08/027061	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1085	2022-01-04 16:13:33	2022-01-04 16:14:52	nahildebrand	tri04999	CTRI/2020/09/027775	CTRI	Efficacy and safety clinical study of ES16001 as an adjunct in COVID positive patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47367	CTRI/2020/09/027775	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1086	2022-01-04 16:14:56	2022-01-04 16:17:38	nahildebrand	tri02518	NCT04409509	ClinicalTrials.gov	Treatment With CSL312 in Adults With Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04409509	NCT04409509	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Factor XIIa Antagonist Monoclonal Antibody
1087	2022-01-04 16:17:43	2022-01-04 16:18:50	nahildebrand	tri05721	NCT04476888	ClinicalTrials.gov	Convalescent Plasma Treatment in COVID-19	https://clinicaltrials.gov/show/NCT04476888	NCT04476888	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Tocilizumab;steroids	NULL	NULL
1088	2022-01-04 16:18:56	2022-01-04 16:20:17	nahildebrand	tri06561	NCT04587219	ClinicalTrials.gov	The Study of 'Gam-COVID-Vac' Vaccine Against COVID-19 With the Participation of Volunteers of 60 y.o and Older	https://clinicaltrials.gov/show/NCT04587219	NCT04587219	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1089	2022-01-04 16:20:21	2022-01-04 16:21:14	nahildebrand	tri01486	NCT04333225	ClinicalTrials.gov	Hydroxychloroquine in the Prevention of COVID-19 Infection in Healthcare Workers	https://clinicaltrials.gov/show/NCT04333225	NCT04333225	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1090	2022-01-04 16:21:19	2022-01-04 16:22:56	nahildebrand	tri01806	NCT04347915	ClinicalTrials.gov	The Phase 2 Study to Evaluate the Safety and Efficacy of Clevudine in Patients With Moderate COVID-19	https://clinicaltrials.gov/show/NCT04347915	NCT04347915	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1093	2022-01-04 16:23:00	2022-01-04 16:24:11	nahildebrand	tri03429	NCT04407130	ClinicalTrials.gov	Efficacy and Safety of Ivermectin and Doxycycline in Combination or IVE Alone in Patients With COVID-19 Infection.	https://clinicaltrials.gov/show/NCT04407130	NCT04407130	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1092	2022-01-04 16:24:15	2022-01-04 16:25:04	nahildebrand	tri01431	NCT04358926	ClinicalTrials.gov	Hyperbaric Oxygen Therapy Effect in COVID-19 RCT (HBOTCOVID19)	https://clinicaltrials.gov/show/NCT04358926	NCT04358926	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1091	2022-01-04 16:25:10	2022-01-04 16:25:48	nahildebrand	tri00921	NCT04334044	ClinicalTrials.gov	Treatment of SARS Caused by COVID-19 With Ruxolitinib	https://clinicaltrials.gov/show/NCT04334044	NCT04334044	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1096	2022-01-04 16:25:52	2022-01-04 16:27:48	nahildebrand	tri01798	NCT04322396	ClinicalTrials.gov	Proactive Protection With Azithromycin and hydroxyChloroquine in Hospitalized Patients With COVID-19	https://clinicaltrials.gov/show/NCT04322396	NCT04322396	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1095	2022-01-04 16:27:53	2022-01-04 16:30:08	nahildebrand	tri06155	NCT04529499	ClinicalTrials.gov	Clinical Trial Evaluating the Efficacy and Safety of Favipiravir in Moderate to Severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04529499	NCT04529499	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1094	2022-01-04 16:30:13	2022-01-04 16:31:26	nahildebrand	tri02982	NCT04416399	ClinicalTrials.gov	STerOids in COVID-19 Study	https://clinicaltrials.gov/show/NCT04416399	NCT04416399; EUCTR2020-001889-10	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1099	2022-01-04 16:31:30	2022-01-04 16:32:17	nahildebrand	tri00756	NCT04331834	ClinicalTrials.gov	Pre-Exposure Prophylaxis With Hydroxychloroquine for High-Risk Healthcare Workers During the COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04331834	NCT04331834	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1098	2022-01-04 16:32:22	2022-01-04 16:34:34	nahildebrand	tri06201	NCT04534790	ClinicalTrials.gov	Anti-inflammatory Effect of Low-Dose Whole-Lung Radiation for COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04534790	NCT04534790	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1097	2022-01-04 16:34:38	2022-01-06 08:37:20	nahildebrand	tri02468	NCT04363827	ClinicalTrials.gov	Protect: Study With Hydroxychloroquine for Prevention and Early Phase Treatment of Coronavirus Disease (COVID-19)	https://clinicaltrials.gov/show/NCT04363827	NCT04363827; EUCTR2020-001501-24	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	I am unsure if this is two arm or four arm...
1104	2022-01-04 16:36:41	2022-01-04 16:37:53	nahildebrand	tri05592	NCT04464408	ClinicalTrials.gov	Favipiravir Therapy in Adults With Mild COVID-19	https://clinicaltrials.gov/show/NCT04464408	NCT04464408	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1102	2022-01-04 16:37:57	2022-01-04 16:38:48	nahildebrand	tri01114	NCT04345679	ClinicalTrials.gov	Anti COVID-19 Convalescent Plasma Therapy	https://clinicaltrials.gov/show/NCT04345679	NCT04345679	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1103	2022-01-04 16:38:55	2022-01-04 16:40:18	nahildebrand	tri02969	NCT04397510	ClinicalTrials.gov	Nebulized Heparin for the Treatment of COVID-19 Induced Lung Injury	https://clinicaltrials.gov/show/NCT04397510	NCT04397510	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
766	2022-01-05 09:32:04	2022-01-05 09:36:14	ndevito	tri07216	NCT04666441	ClinicalTrials.gov	COVID-19 Study Assessing the Virologic Efficacy of REGN10933+REGN10987 Across Different Dose Regimens in Adult Outpatients With SARS-CoV-2 Infection	https://clinicaltrials.gov/show/NCT04666441	NCT04666441	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	For our purposes, I think it's enough to show that there was a subcutaneous arm, IV arm, and placebo. There were different doses at each administration type but for these purposes they can be collapsed. The design of the study having multiple arms is still captured.
755	2022-01-05 09:36:27	2022-01-05 09:38:44	ndevito	tri07950	NCT04701710	ClinicalTrials.gov	Prophylaxis Covid-19 in Healthcare Agents by Intensive Treatment With Ivermectin and Iota-carrageenan	https://clinicaltrials.gov/show/NCT04701710	NCT04701710	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	Treating iota-Carrageenan as a drug
753	2022-01-05 09:38:51	2022-01-05 09:40:05	ndevito	tri07809	IRCT20180316039112N3	IRCT	Plasmapheresis in the treatment of patients with COVID-19	http://en.irct.ir/trial/53059	IRCT20180316039112N3	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
728	2022-01-05 09:40:09	2022-01-05 09:40:57	ndevito	tri04641	CTRI/2020/06/025803	CTRI	Effect of convalescent plasma in COVID-19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44478	CTRI/2020/06/025803	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
1101	2022-01-05 15:42:45	2022-01-05 15:43:26	nahildebrand	tri06250	NCT04540419	ClinicalTrials.gov	Clinical Trial of Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector) Against COVID-19	https://clinicaltrials.gov/show/NCT04540419	NCT04540419	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1100	2022-01-05 15:43:37	2022-01-05 15:46:04	nahildebrand	tri03440	NCT04412291	ClinicalTrials.gov	A Study in Patients With COVID-19 and Respiratory Distress Not Requiring Mechanical Ventilation, to Compare Standard-of-care With Anakinra and Tocilizumab Treatment The Immunomodulation-CoV Assessment (ImmCoVA) Study	https://clinicaltrials.gov/show/NCT04412291	NCT04412291; EUCTR2020-001748-24	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Oxygen;Thrombosis prophylaxis;antibiotics;anticoagulants;steroids	NULL	NULL
1105	2022-01-05 15:46:15	2022-01-05 15:47:41	nahildebrand	tri05599	NCT04465604	ClinicalTrials.gov	Hypertonic Saline for COVID-19 Symptoms	https://clinicaltrials.gov/show/NCT04465604	NCT04465604	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	TRUE	Not sure the best way to document this 
1106	2022-01-05 15:47:46	2022-01-05 15:50:15	nahildebrand	tri06332	NCT04551898	ClinicalTrials.gov	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Neutralizing Antibody BGB-DXP593 in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04551898	NCT04551898	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1107	2022-01-05 15:50:19	2022-01-06 08:42:51	nahildebrand	tri00808	ACTRN12620000473965	ANZCTR	Reducing acute severe respiratory events in health care workers during the Covid-19 pandemic with OM85	https://anzctr.org.au/ACTRN12620000473965.aspx	ACTRN12620000473965	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	A wait list control group which started treatment 3 months after the experimental group... therefore documenting both as experimental?
1108	2022-01-05 15:52:27	2022-01-05 15:53:31	nahildebrand	tri00766	NCT04336254	ClinicalTrials.gov	Safety and Efficacy Study of Allogeneic Human Dental Pulp Mesenchymal Stem Cells to Treat Severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04336254	NCT04336254	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1109	2022-01-05 15:53:35	2022-01-05 15:54:49	nahildebrand	tri01305	NCT04361942	ClinicalTrials.gov	Treatment of Severe COVID-19 Pneumonia With Allogeneic Mesenchymal Stromal Cells (COVID_MSV)	https://clinicaltrials.gov/show/NCT04361942	NCT04361942; EUCTR2020-001682-36	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1110	2022-01-05 15:54:51	2022-01-05 15:55:59	nahildebrand	tri02549	NCT04412395	ClinicalTrials.gov	Clinical Assessment of Oral Lactoferrin as a Safe Antiviral and Immunoregulatory in Treating COVID-19 Disease	https://clinicaltrials.gov/show/NCT04412395	NCT04412395	2021-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	NULL
1111	2022-01-05 15:56:04	2022-01-05 15:56:57	nahildebrand	tri03265	NCT04432324	ClinicalTrials.gov	Study to Evaluate the Safety and Efficacy of High Dose IVIG in Hospitalized Participants With Coronavirus Disease (COVID-19)	https://clinicaltrials.gov/show/NCT04432324	NCT04432324; EUCTR2020-001696-32	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1112	2022-01-05 15:57:01	2022-01-05 15:58:33	nahildebrand	tri06241	NCT04539626	ClinicalTrials.gov	Estrogen Therapy in Non-severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04539626	NCT04539626	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	NULL
1113	2022-01-05 15:58:36	2022-01-05 15:59:50	nahildebrand	tri06443	NCT04568863	ClinicalTrials.gov	Efficacy of Intravenous Melatonin on Mortality in Adult Patients Admitted to the Intensive Care Unit With COVID-19	https://clinicaltrials.gov/show/NCT04568863	NCT04568863	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1114	2022-01-05 15:59:54	2022-01-05 16:01:21	nahildebrand	tri05242	ISRCTN31062548	ISRCTN	GETAFIX (Glasgow Early Treatment Arm Favipiravir) – a study to compare the effectiveness of adding the antiviral drug favipiravir to standard care in COVID-19 patients, compared with standard care alone	http://www.isrctn.com/ISRCTN31062548	ISRCTN31062548; EUCTR2020-001904-41	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1115	2022-01-05 16:01:26	2022-01-05 16:02:16	nahildebrand	tri01241	ISRCTN13311119	ISRCTN	START (Siddha Treatment Accelerating Recovery from SARS-CoV-2 Test) trial of Siddha treatment for patients with novel coronavirus infectious disease (COVID-19)	http://www.isrctn.com/ISRCTN13311119	ISRCTN13311119	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1116	2022-01-05 16:02:20	2022-01-05 16:03:28	nahildebrand	tri01109	NCT04341493	ClinicalTrials.gov	Hydroxychloroquine vs Nitazoxanide in Patients With COVID-19	https://clinicaltrials.gov/show/NCT04341493	NCT04341493	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1117	2022-01-05 16:03:33	2022-01-05 16:05:20	nahildebrand	tri02569	NCT04343248	ClinicalTrials.gov	Trial to Evaluate the Efficacy and Safety of Nitazoxanide (NTZ) for Post-Exposure Prophylaxis of COVID-19 and Other Viral Respiratory Illnesses in Elderly Residents of Long-Term Care Facilities (LTCF)	https://clinicaltrials.gov/show/NCT04343248	NCT04343248	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Vitamin Super B-Complex	NULL	NULL
1118	2022-01-05 16:05:31	2022-01-05 16:08:21	nahildebrand	tri03319	NCT04353674	ClinicalTrials.gov	Modulation of Hyperinflammation in COVID-19	https://clinicaltrials.gov/show/NCT04353674	NCT04353674	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1119	2022-01-05 16:11:54	2022-01-05 16:12:25	nahildebrand	tri01228	NCT04365439	ClinicalTrials.gov	Convalescent Plasma for COVID-19	https://clinicaltrials.gov/show/NCT04365439	NCT04365439	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1120	2022-01-05 16:12:27	2022-01-05 16:14:06	nahildebrand	tri01472	NCT04374149	ClinicalTrials.gov	Therapeutic Plasma Exchange Alone or in Combination With Ruxolitinib in COVID-19 Associated CRS	https://clinicaltrials.gov/show/NCT04374149	NCT04374149	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1121	2022-01-05 16:14:08	2022-01-05 16:18:08	nahildebrand	tri06841	NCT04631536	ClinicalTrials.gov	Managing Endothelial Dysfunction in COVID-19 : A Randomized Controlled Trial at LAUMC	https://clinicaltrials.gov/show/NCT04631536	NCT04631536	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Dexamethasone;Vitamin C;Zinc;anticoagulants	NULL	NULL
1122	2022-01-05 16:18:13	2022-01-05 16:19:14	nahildebrand	tri01425	NCT04345614	ClinicalTrials.gov	A Study of Auxora in Patients With Severe COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04345614	NCT04345614	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1123	2022-01-05 16:19:16	2022-01-05 16:20:16	nahildebrand	tri06809	NCT04625985	ClinicalTrials.gov	Metformin Glycinate, Treatment of Patients With COVID-19 and Severe Acute Respiratory Syndrome Secondary to SARS-CoV-2.	https://clinicaltrials.gov/show/NCT04625985	NCT04625985	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1124	2022-01-05 16:20:19	2022-01-05 16:21:08	nahildebrand	tri06815	NCT04627467	ClinicalTrials.gov	Prevention With Chloroquine in Health Personnel Exposed to Infection With Coronavirus Disease 2019 (COVID-19) (TS-COVID)	https://clinicaltrials.gov/show/NCT04627467	NCT04627467	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1125	2022-01-05 16:21:12	2022-01-05 16:21:57	nahildebrand	tri03067	NCT04377711	ClinicalTrials.gov	A Study of the Safety and Efficacy of Ciclesonide in the Treatment of Non-hospitalized COVID-19 Patients	https://clinicaltrials.gov/show/NCT04377711	NCT04377711	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1126	2022-01-05 16:21:59	2022-01-05 16:22:42	nahildebrand	tri06992	NCT04527471	ClinicalTrials.gov	Study of Ensifentrine or Placebo Delivered Via pMDI in Hospitalized Patients With COVID-19	https://clinicaltrials.gov/show/NCT04527471	NCT04527471	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1127	2022-01-05 16:22:45	2022-01-05 16:23:44	nahildebrand	tri01277	NCT04321096	ClinicalTrials.gov	The Impact of Camostat Mesilate on COVID-19 Infection	https://clinicaltrials.gov/show/NCT04321096	NCT04321096; EUCTR2020-001200-42	2022-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1128	2022-01-05 16:23:51	2022-01-05 16:24:59	nahildebrand	tri01536	NCT04374942	ClinicalTrials.gov	Does Hydroxychloroquine Before & During Patient Exposure Protect Healthcare Workers From Coronavirus?	https://clinicaltrials.gov/show/NCT04374942	ISRCTN14326006; NCT04374942	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1129	2022-01-05 16:25:03	2022-01-05 16:25:35	nahildebrand	tri02964	NCT04381962	ClinicalTrials.gov	A Multicentre Open-label Two-arm Randomised Superiority Clinical Trial of Azithromycin Versus Usual Care In Ambulatory COVID19 (ATOMIC2)	https://clinicaltrials.gov/show/NCT04381962	EUCTR2020-001740-26; NCT04381962	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1130	2022-01-05 16:25:43	2022-01-05 16:26:23	nahildebrand	tri01903	NCT04357457	ClinicalTrials.gov	Efficacy of Intravenous Almitrine in Reducing the Need for Mechanical Ventilation in Patients With Hypoxemic Acute Respiratory Failure Due to Covid-19-related Pneumonia	https://clinicaltrials.gov/show/NCT04357457	EUCTR2020-001909-22; NCT04357457	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	NULL
1131	2022-01-05 16:26:27	2022-01-05 16:27:00	nahildebrand	tri01465	NCT04373291	ClinicalTrials.gov	Using BCG Vaccine to Protect Health Care Workers in the COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04373291	EUCTR2020-001888-90; NCT04373291	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1132	2022-01-05 16:27:02	2022-01-05 16:30:49	nahildebrand	tri05703	NCT04475120	ClinicalTrials.gov	Efficacy and Safety of Liposomal Lactoferrin in COVID-19 Patients With Mild-to-Moderate Disease and in COVID-19 Asymptomatic Patients	https://clinicaltrials.gov/show/NCT04475120	NCT04475120	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Chloroquine;Hydroxychloroquine;Ritonavir;cobicistat;darunavir;lopinavir	NULL	NULL
346	2022-01-05 16:30:52	2022-01-05 16:32:19	nahildebrand	tri02795	IRCT20080901001165N59	IRCT	Investigating the efficacy and safety of Nivasha oral spray in controlling the symptoms of patients with COVID-19	http://en.irct.ir/trial/47477	IRCT20080901001165N59	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
353	2022-01-05 16:32:21	2022-01-05 16:33:28	nahildebrand	tri07012	NCT04560257	ClinicalTrials.gov	High Flow Nasal Cannula HFNC In Covid-19 Patients	https://clinicaltrials.gov/show/NCT04560257	NCT04560257	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
360	2022-01-05 16:33:33	2022-01-06 08:59:27	nahildebrand	tri03299	NCT04341688	ClinicalTrials.gov	A Clinical Trial of Gargling Agents in Reducing Intraoral Viral Load Among COVID-19 Patients	https://clinicaltrials.gov/show/NCT04341688	NCT04341688	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	NULL
362	2022-01-05 16:34:48	2022-01-05 16:37:02	nahildebrand	tri06091	NCT04522089	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine	https://clinicaltrials.gov/show/NCT04522089	NCT04522089	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
367	2022-01-05 16:37:07	2022-01-05 16:38:47	nahildebrand	tri01766	CTRI/2020/05/024981	CTRI	Clinical study on Dabur Chyawanprash as a preventive remedy in pandemic of Covid-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43374	CTRI/2020/05/024981	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	NULL
368	2022-01-05 16:38:51	2022-01-05 16:39:33	nahildebrand	tri01787	CTRI/2020/05/025114	CTRI	A Clinical Study on Favipiravir Compared to Standard Supportive Care in Patients With Mild to Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43504	CTRI/2020/05/025114	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
369	2022-01-05 16:39:36	2022-01-06 09:07:41	nahildebrand	tri04511	CTRI/2020/05/025215	CTRI	Effectiveness of Siddha medicine, Kabasura kudineer and vitamin c-zinc supplementation in the management of Mild COVID 19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43769	CTRI/2020/05/025215	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	NULL
370	2022-01-05 17:39:03	2022-01-05 17:41:01	nahildebrand	tri04523	CTRI/2020/05/025254	CTRI	To Study effectiveness and outcomes of Unani Medicine prophylactic interventions on population at risk of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43630	CTRI/2020/05/025254	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
371	2022-01-05 17:41:03	2022-01-05 17:41:52	nahildebrand	tri04525	CTRI/2020/05/025273	CTRI	Impact of effect of Ayurvedic treatment on novel Corona virus disease	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43900	CTRI/2020/05/025273	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
372	2022-01-05 17:41:54	2022-01-05 17:42:28	nahildebrand	tri04526	CTRI/2020/05/025275	CTRI	Role of Chyawanprash in the prevention of COVID-19 in health care workers	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43917	CTRI/2020/05/025275	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
374	2022-01-05 17:42:31	2022-01-05 17:43:05	nahildebrand	tri04544	CTRI/2020/05/025326	CTRI	Tablet PINAK given as treatment  to COVID positive patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43951	CTRI/2020/05/025326	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
375	2022-01-05 17:43:13	2022-01-05 17:44:04	nahildebrand	tri04551	CTRI/2020/05/025335	CTRI	Efficacy of AYUSH-64 (a polyherbal formulation) in COVID - 19 Cases 	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43949	CTRI/2020/05/025335	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
