referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
263	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Convalescent Plasma	defined_soc
263	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	defined_soc	NULL	NULL	NULL
300	tri05584	NCT04463472	ClinicalTrials.gov	Study of COVID-19 DNA Vaccine (AG0301-COVID19)	https://clinicaltrials.gov/show/NCT04463472	NCT04463472	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AG0301-COVID19 (AnGes)	no
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Retinoic acid (Any)	no
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
404	tri03295	NCT04335136	ClinicalTrials.gov	Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19	https://clinicaltrials.gov/show/NCT04335136	NCT04335136; EUCTR2020-001172-15	2020-12-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	biologics	Recombinant human angotensin-converting enzyme 2 (rhACE2)	no
404	tri03295	NCT04335136	ClinicalTrials.gov	Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19	https://clinicaltrials.gov/show/NCT04335136	NCT04335136; EUCTR2020-001172-15	2020-12-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
409	tri05957	NCT04502433	ClinicalTrials.gov	Poractant Alfa - Curosurf and SARS-COV-19 ARDS (Covid-19)	https://clinicaltrials.gov/show/NCT04502433	NCT04502433; EUCTR2020-002632-75	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	Poractant alfa	no
409	tri05957	NCT04502433	ClinicalTrials.gov	Poractant Alfa - Curosurf and SARS-COV-19 ARDS (Covid-19)	https://clinicaltrials.gov/show/NCT04502433	NCT04502433; EUCTR2020-002632-75	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	undefined_soc	NULL	NULL	NULL	NULL
481	tri03227	NCT04402944	ClinicalTrials.gov	Pulmozyme to Improve COVID-19 ARDS Outcomes	https://clinicaltrials.gov/show/NCT04402944		2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Dornase Alfa	undefined_soc
481	tri03227	NCT04402944	ClinicalTrials.gov	Pulmozyme to Improve COVID-19 ARDS Outcomes	https://clinicaltrials.gov/show/NCT04402944		2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
508	tri01842	NCT04381364	ClinicalTrials.gov	Inhalation of Ciclesonide for Patients With COVID-19: A Randomised Open Treatment Study (HALT COVID-19)	https://clinicaltrials.gov/show/NCT04381364	NCT04381364; EUCTR2020-001928-34	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	Ciclesonide	no
508	tri01842	NCT04381364	ClinicalTrials.gov	Inhalation of Ciclesonide for Patients With COVID-19: A Randomised Open Treatment Study (HALT COVID-19)	https://clinicaltrials.gov/show/NCT04381364	NCT04381364; EUCTR2020-001928-34	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	undefined_soc	NULL	NULL	NULL	NULL
515	tri03748	NCT04327388	ClinicalTrials.gov	Sarilumab COVID-19	https://clinicaltrials.gov/show/NCT04327388	NCT04327388; EUCTR2020-001162-12	2020-07-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	biologics	Sarilumab	no
515	tri03748	NCT04327388	ClinicalTrials.gov	Sarilumab COVID-19	https://clinicaltrials.gov/show/NCT04327388	NCT04327388; EUCTR2020-001162-12	2020-07-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
527	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL		NULL
527	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Heparin (LMWH or Unfractionated)	no
568	tri03542	NCT04438850	ClinicalTrials.gov	COVidIVERmectin: Ivermectin for Treatment of Covid-19	https://clinicaltrials.gov/show/NCT04438850	NCT04438850; EUCTR2020-002283-32	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
616	tri02035	NCT04370782	ClinicalTrials.gov	Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting	https://clinicaltrials.gov/show/NCT04370782	NCT04370782	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Azithromycin	defined_soc
616	tri02035	NCT04370782	ClinicalTrials.gov	Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting	https://clinicaltrials.gov/show/NCT04370782	NCT04370782	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Doxycycline	defined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Novaferon	undefined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Ritonavir	undefined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Novaferon;Ritonavir	undefined_soc
861	tri10199	NCT04927169	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic pAtients With COVID-19 Infection (Brazil Cohort)	https://clinicaltrials.gov/show/NCT04927169	NCT04927169	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	biologics	Interleukin-7	no
861	tri10199	NCT04927169	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic pAtients With COVID-19 Infection (Brazil Cohort)	https://clinicaltrials.gov/show/NCT04927169	NCT04927169	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
910	tri00529	ChiCTR2000029573	ChiCTR	A multicenter, randomized, open, controlled clinical study to evaluate the efficacy and safety of recombinant cytokine gene-derived protein injection in combination with standard therapy in patients with novel coronavirus infection	http://www.chictr.org.cn/showprojen.aspx?proj=49065	ChiCTR2000029573	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1149	tri03394	NCT04388826	ClinicalTrials.gov	COVID-19 Treatment of Severe Acute Respiratory Syndrome With Veru-111	https://clinicaltrials.gov/show/NCT04388826	NCT04388826	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Sabizabulin	no
1149	tri03394	NCT04388826	ClinicalTrials.gov	COVID-19 Treatment of Severe Acute Respiratory Syndrome With Veru-111	https://clinicaltrials.gov/show/NCT04388826	NCT04388826	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1232	tri03349	NCT04364893	ClinicalTrials.gov	Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors and Adverse Outcomes in Patients With COVID19	https://clinicaltrials.gov/show/NCT04364893	NCT04364893	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	ACE Inhibitors;Angiotensin Receptor Blockers (ARB)	no
1232	tri03349	NCT04364893	ClinicalTrials.gov	Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors and Adverse Outcomes in Patients With COVID19	https://clinicaltrials.gov/show/NCT04364893	NCT04364893	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1310	tri02289	NCT04400838	ClinicalTrials.gov	Investigating a Vaccine Against COVID-19	https://clinicaltrials.gov/ct2/show/NCT04400838	NCT04400838; EUCTR2020-001228-32; ISRCTN90906759	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE			experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Homeostec	defined_soc
1310	tri02289	NCT04400838	ClinicalTrials.gov	Investigating a Vaccine Against COVID-19	https://clinicaltrials.gov/ct2/show/NCT04400838	NCT04400838; EUCTR2020-001228-32; ISRCTN90906759	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE			control	other_unknown	NULL	NULL	NULL	NULL
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Homeostec	undefined_soc
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1582	tri06127	NCT04526821	ClinicalTrials.gov	Lactoferrin for Prevention of COVID-19 in Health Care Workers	https://clinicaltrials.gov/show/NCT04526821	NCT04526821	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lactoferrin	undefined_soc
1582	tri06127	NCT04526821	ClinicalTrials.gov	Lactoferrin for Prevention of COVID-19 in Health Care Workers	https://clinicaltrials.gov/show/NCT04526821	NCT04526821	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
1542	tri05378	NCT04367168	ClinicalTrials.gov	Colchicine Twice Daily During 10 Days as an Option for the Treatment of Symptoms Induced by Inflammation in Patients With Mild and Severe Coronavirus Disease	https://clinicaltrials.gov/show/NCT04367168	NCT04367168	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Colchicine	no
1542	tri05378	NCT04367168	ClinicalTrials.gov	Colchicine Twice Daily During 10 Days as an Option for the Treatment of Symptoms Induced by Inflammation in Patients With Mild and Severe Coronavirus Disease	https://clinicaltrials.gov/show/NCT04367168	NCT04367168	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1517	tri04659	CTRI/2020/06/025957	CTRI	A Clinical Study on Favipiravir and Umifenovir Compared to Favipiravir alone in Hospitalized Patients with Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44709	CTRI/2020/06/025957	2020-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Favipiravir;Umifenovir (Arbidol)	no
1517	tri04659	CTRI/2020/06/025957	CTRI	A Clinical Study on Favipiravir and Umifenovir Compared to Favipiravir alone in Hospitalized Patients with Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44709	CTRI/2020/06/025957	2020-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Favipiravir	no
1521	tri04829	CTRI/2020/07/026835	CTRI	Comparison of two different types of simple non-invasive oxygen therapy devices in coronavirus lung infection	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44539	CTRI/2020/07/026835	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1521	tri04829	CTRI/2020/07/026835	CTRI	Comparison of two different types of simple non-invasive oxygen therapy devices in coronavirus lung infection	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44539	CTRI/2020/07/026835	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	device	High flow nasal cannula	no
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	VIR-7832	NULL
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitazoxanide	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty);ChAdOx1 nCoV-19 (Vaxzevria)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty);ChAdOx1 nCoV-19 (Vaxzevria)	no
1194	tri03168	ISRCTN89951424	ISRCTN	A phase III study to investigate a vaccine against COVID-19	http://www.isrctn.com/ISRCTN89951424	ISRCTN89951424; NCT04536051	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1660	tri06979	NCT04505722	ClinicalTrials.gov	A Study of Ad26.COV2.S for the Prevention of SARS-CoV-2-Mediated COVID-19 in Adult Participants	https://clinicaltrials.gov/show/NCT04505722	PER-048-20; NCT04505722	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad26.COV2.S (Janssen)	no
1660	tri06979	NCT04505722	ClinicalTrials.gov	A Study of Ad26.COV2.S for the Prevention of SARS-CoV-2-Mediated COVID-19 in Adult Participants	https://clinicaltrials.gov/show/NCT04505722	PER-048-20; NCT04505722	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1661	tri07015	NCT04564716	ClinicalTrials.gov	Clinical Trial of Efficacy, Safety, and Immunogenicity of Gam-COVID-Vac Vaccine Against COVID-19 in Belarus	https://clinicaltrials.gov/show/NCT04564716	NCT04564716	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Gam-COVID-Vac (Sputnik V)	no
