,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
32868,32562188,['NCT02304614'],['NCT'],['clinicaltrials.gov'],,10.1007/s12282-020-01117-9,32562188,a4bc5rj9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7717038/,3-Dimensional objective aesthetic evaluation to replace panel assessment after breast-conserving treatment,False,,http://doi.org/10.1007/s12282-020-01117-9
32902,32562486,['NCT03197142'],['NCT'],,,10.1093/eurheartj/ehaa508,32562486,3stjueja,https://doi.org/10.1093/eurheartj/ehaa508; https://www.ncbi.nlm.nih.gov/pubmed/32562486/,COVID-19 kills at home: the close relationship between the epidemic and the increase of out-of-hospital cardiac arrests.,False,False,http://doi.org/10.1093/eurheartj/ehaa508
32936,32562762,['NCT04350593'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.diabet.2020.06.003,32562762,oq6fmnll,https://doi.org/10.1016/j.diabet.2020.06.003; https://www.sciencedirect.com/science/article/pii/S1262363620300914; https://www.ncbi.nlm.nih.gov/pubmed/32562762/; https://api.elsevier.com/content/article/pii/S1262363620300914,SGLT2 inhibition during the COVID-19 epidemic: Friend or foe?,False,False,http://doi.org/10.1016/j.diabet.2020.06.003
32947,32562807,,,,Has Trial Pub Type,10.1016/j.accpm.2020.06.005,32562807,9jpp9djc,https://doi.org/10.1016/j.accpm.2020.06.005; https://www.ncbi.nlm.nih.gov/pubmed/32562807/; https://api.elsevier.com/content/article/pii/S2352556820301065; https://www.sciencedirect.com/science/article/pii/S2352556820301065,Minimising COVID-19 exposure during tracheal intubation by using a transparent plastic box: A randomised prospective simulation study.,False,False,http://doi.org/10.1016/j.accpm.2020.06.005
32961,32562915,"['NCT04252664', 'NCT04257656']","['Ctri', 'NCT']",,,10.1016/j.mehy.2020.109876,32562915,5fp5pp9d,https://api.elsevier.com/content/article/pii/S0306987720309518; https://doi.org/10.1016/j.mehy.2020.109876; https://www.ncbi.nlm.nih.gov/pubmed/32562915/; https://www.sciencedirect.com/science/article/pii/S0306987720309518?v=s5,A new pharmacological approach based on remdesivir aerosolized administration on SARS-CoV-2 pulmonary inflammation: A possible and rational therapeutic application.,False,False,http://doi.org/10.1016/j.mehy.2020.109876
33043,32563584,"['NCT04343989', 'NCT04348500', 'NCT04320615']",['NCT'],,,10.1016/j.transproceed.2020.06.003,32563584,4yncdcqb,https://www.sciencedirect.com/science/article/pii/S0041134520325756?v=s5; https://api.elsevier.com/content/article/pii/S0041134520325756; https://www.ncbi.nlm.nih.gov/pubmed/32563584/; https://doi.org/10.1016/j.transproceed.2020.06.003,Successful Treatment of Severe COVID-19 Pneumonia With Clazakizumab in a Heart Transplant Recipient: A Case Report.,False,False,http://doi.org/10.1016/j.transproceed.2020.06.003
33067,32563787,,,,Has Trial Pub Type,10.1016/j.amjoto.2020.102604,32563787,,,Tolerability and effectiveness of povidone-iodine or mupirocin versus saline sinus irrigations for chronic rhinosinusitis.,False,False,http://doi.org/10.1016/j.amjoto.2020.102604
33097,32564212,['NCT04328480'],['NCT'],['ClinicalTrials.gov'],,10.1007/s10067-020-05233-x,32564212,7u4h083p,https://www.ncbi.nlm.nih.gov/pubmed/32564212/; https://doi.org/10.1007/s10067-020-05233-x,"Comment on ""Colchicine may not be effective in COVID-19 infection; it may even be harmful?""",False,False,http://doi.org/10.1007/s10067-020-05233-x
33098,32564213,"['NCT04360980', 'NCT04350320', 'NCT04322565', 'NCT04375202', 'NCT04355143', 'NCT04363437', 'NCT04326790', 'NCT04328480', 'NCT04322682']",['NCT'],['ClinicalTrials.gov'],,10.1007/s10067-020-05232-y,32564213,gdhubnby,https://doi.org/10.1007/s10067-020-05232-y; https://www.ncbi.nlm.nih.gov/pubmed/32564213/,The rationale for the use of colchicine in COVID-19: comments on the letter by Cumhur Cure M et al.,False,False,http://doi.org/10.1007/s10067-020-05232-y
33126,32564693,['NCT04331574'],['NCT'],['clinicaltrials.gov'],,10.1161/HYPERTENSIONAHA.120.15324,32564693,,,Age and Multimorbidity Predict Death Among COVID-19 Patients: Results of the SARS-RAS Study of the Italian Society of Hypertension.,False,False,http://doi.org/10.1161/HYPERTENSIONAHA.120.15324
33139,32564908,"['NCT 04312009', 'NCT04311177']",['NCT'],,,10.1016/j.hlc.2020.05.004,32564908,o65fo853,https://api.elsevier.com/content/article/pii/S1443950620301451; https://doi.org/10.1016/j.hlc.2020.05.004; https://www.sciencedirect.com/science/article/pii/S1443950620301451?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32564908/,COVID-19 - Does This Disease Kill Due to Imbalance of the Renin Angiotensin System (RAS) Caused by Genetic and Gender Differences in the Response to Viral ACE 2 Attack?,False,False,http://doi.org/10.1016/j.hlc.2020.05.004
33155,32565030,['NCT04332094'],['NCT'],,,10.1016/j.reuma.2020.05.006,32565030,7m5qo79h,https://api.elsevier.com/content/article/pii/S1699258X20301340; https://www.ncbi.nlm.nih.gov/pubmed/32565030/; https://www.sciencedirect.com/science/article/pii/S1699258X20301340?v=s5; https://doi.org/10.1016/j.reuma.2020.05.006,COVID-19: Overview of Rheumatology Fellows.,False,False,http://doi.org/10.1016/j.reuma.2020.05.006
33171,32565126,['NCT04317092'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1016/j.virusres.2020.198068,32565126,gyxwwcmg,https://www.ncbi.nlm.nih.gov/pubmed/32565126/; https://www.sciencedirect.com/science/article/pii/S016817022030383X?v=s5; https://doi.org/10.1016/j.virusres.2020.198068; https://api.elsevier.com/content/article/pii/S016817022030383X,Targeting the SARS-CoV-2 spike glycoprotein prefusion conformation: virtual screening and molecular dynamics simulations applied to the identification of potential fusion inhibitors.,False,False,http://doi.org/10.1016/j.virusres.2020.198068
33198,32565309,['ChiCTR2000030803'],['ChiCTR'],['Chinese Clinical Trial Registry'],Has Trial Pub Type,10.1016/j.phrs.2020.105036,32565309,kk8qdm4l,https://api.elsevier.com/content/article/pii/S104366182031344X; https://www.ncbi.nlm.nih.gov/pubmed/32565309/; https://doi.org/10.1016/j.phrs.2020.105036; https://www.sciencedirect.com/science/article/pii/S104366182031344X?v=s5,Effect of combination antiviral therapy on hematological profiles in 151 adults hospitalized with severe coronavirus disease 2019.,False,False,http://doi.org/10.1016/j.phrs.2020.105036
33354,32567371,"['NCT04357782', 'NCT03680274', 'NCT04344184']",['NCT'],['clinicaltrials.gov'],,10.1177/1534735420932652,32567371,cesemos0,https://www.ncbi.nlm.nih.gov/pubmed/32567371/; https://doi.org/10.1177/1534735420932652,Integrative Cancer Therapies: Learning From COVID-19.,False,False,http://doi.org/10.1177/1534735420932652
33359,32567472,['NCT03909815'],['NCT'],['clinicaltrials.gov'],,10.1080/17453674.2020.1780059,32567472,8xtvrf08,https://www.ncbi.nlm.nih.gov/pubmed/32567472/; https://doi.org/10.1080/17453674.2020.1780059,"Study protocol: The DUALITY trial-a register-based, randomized controlled trial to investigate dual mobility cups in hip fracture patients",False,,http://doi.org/10.1080/17453674.2020.1780059
33389,32567818,['NCT01034254'],"['NTR', 'NCT']",['ClinicalTrials.gov'],,10.1111/irv.12775,32567818,91bdh4qz,https://doi.org/10.1111/irv.12775; https://www.ncbi.nlm.nih.gov/pubmed/32567818/,Respiratory viral coinfection in a birth cohort of infants in rural Nepal,False,,http://doi.org/10.1111/irv.12775
33448,32568376,['NCT04324021'],['NCT'],,,10.1093/rheumatology/keaa318,32568376,y5cdqlze,https://www.ncbi.nlm.nih.gov/pubmed/32568376/; https://doi.org/10.1093/rheumatology/keaa318,Successful treatment of severe COVID-19 with subcutaneous anakinra as a sole treatment.,False,False,http://doi.org/10.1093/rheumatology/keaa318
33468,32568620,"['NCT04261270', 'NCT04303299']","['chictr', 'NCT']",['clinicaltrials.gov'],,10.1080/07391102.2020.1781694,32568620,v5uhg91o,https://www.ncbi.nlm.nih.gov/pubmed/32568620/; https://doi.org/10.1080/07391102.2020.1781694,Remdesivir (GS-5734) as a therapeutic option of 2019-nCOV main protease -  approach.,False,False,http://doi.org/10.1080/07391102.2020.1781694
33539,32569584,"['NCT04350723', 'NCT04383613']",['NCT'],,,10.1016/S2213-2600(20)30269-1,32569584,jucuzs7r,https://www.sciencedirect.com/science/article/pii/S2213260020302691; https://www.ncbi.nlm.nih.gov/pubmed/32569584/; https://api.elsevier.com/content/article/pii/S2213260020302691; https://doi.org/10.1016/s2213-2600(20)30269-1,Prone positioning in non-intubated patients with COVID-19: raising the bar.,False,False,http://doi.org/10.1016/S2213-2600(20)30269-1
33540,32569585,"['NCT04365959', 'NCT04424992']",['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.1016/S2213-2600(20)30268-X,32569585,r3au7ey3,https://doi.org/10.1016/s2213-2600(20)30268-x; https://api.elsevier.com/content/article/pii/S221326002030268X; https://www.sciencedirect.com/science/article/pii/S221326002030268X; https://www.ncbi.nlm.nih.gov/pubmed/32569585/,Feasibility and physiological effects of prone positioning in non-intubated patients with acute respiratory failure due to COVID-19 (PRON-COVID): a prospective cohort study.,False,False,http://doi.org/10.1016/S2213-2600(20)30268-X
33554,32569680,"['NCT02970942', 'NCT04065841', 'NCT03648554', 'NCT04166773', 'NCT03008070', 'NCT03517540']",['NCT'],['clinicaltrials.gov'],,10.1016/j.metabol.2020.154299,32569680,2kozsv4z,https://www.ncbi.nlm.nih.gov/pubmed/32569680/; https://api.elsevier.com/content/article/pii/S0026049520301633; https://www.sciencedirect.com/science/article/pii/S0026049520301633?v=s5; https://doi.org/10.1016/j.metabol.2020.154299,Journal Pre-proof Metabolic liver disease in diabetes -from mechanisms to clinical trials Metabolic liver disease in diabetes -from mechanisms to clinical trials,False,,http://doi.org/10.1016/j.metabol.2020.154299
33566,32569833,"['NCT02431364', 'NCT04355676', 'NCT04349098']",['NCT'],['ClinicalTrials.gov'],,10.1016/j.drudis.2020.06.014,32569833,oy5921pq,https://doi.org/10.1016/j.drudis.2020.06.014; https://api.elsevier.com/content/article/pii/S1359644620302397; https://www.ncbi.nlm.nih.gov/pubmed/32569833/; https://www.sciencedirect.com/science/article/pii/S1359644620302397?v=s5,Exportin 1 inhibition as antiviral therapy.,False,False,http://doi.org/10.1016/j.drudis.2020.06.014
33609,32570302,"['NCT04292899', 'NCT04292730', 'NCT04280705', 'NCT04252664', 'NCT04257656']",['NCT'],['ClinicalTrials.gov'],,10.3350/cmh.2020.0111,32570302,32e666sz,https://www.ncbi.nlm.nih.gov/pubmed/32570302/; https://doi.org/10.3350/cmh.2020.0111,Management of liver diseases during the pandemic of coronavirus disease-19.,False,False,http://doi.org/10.3350/cmh.2020.0111
33613,32570728,['NCT01255410'],['NCT'],['ClinicalTrials.gov'],,10.3390/pathogens9060481,32570728,o6e3kp8u,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350342/,pathogens Prospects of and Barriers to the Development of Epitope-Based Vaccines against Human Metapneumovirus,False,,http://doi.org/10.3390/pathogens9060481
33614,32570729,"['NCT00960115', 'NCT00019929', 'NCT00157196', 'NCT00019513', 'NCT01909752', 'NCT02818426', 'NCT02470468', 'NCT03164772', 'NCT00923312', 'NCT01935154', 'NCT03948763', 'NCT00503568', 'NCT01069640', 'NCT01658813', 'NCT01069575', 'NCT03552718', 'NCT00161187', 'NCT03353675', 'NCT03289962', 'NCT00828009', 'NCT00157209', 'NCT00415818', 'NCT00006036', 'NCT01789099', 'NCT03715985', 'NCT00020267', 'NCT00277082', 'NCT03623750', 'NCT00509457', 'NCT00003125', 'NCT00020124', 'NCT02855125', 'NCT00409188', 'NCT02439450', 'NCT03380871', 'NCT03689192', 'NCT00850785', 'NCT01159288', 'NCT03421353', 'NCT02897765', 'NCT03639714', 'NCT03953235', 'NCT01219348', 'NCT01065441', 'NCT01853878', 'NCT02654587', 'NCT00019331', 'NCT01023347', 'NCT00006470', 'NCT01770795', 'NCT03794128', 'NCT03633110', 'NCT01051362', 'NCT00290355', 'NCT02009449', 'NCT03548467', 'NCT01720836', 'NCT00019006', 'NCT00442754', 'NCT02996214', 'NCT00199849']",['NCT'],,,10.3390/cancers12061609,32570729,4wlaqi1j,https://www.ncbi.nlm.nih.gov/pubmed/32570729/; https://doi.org/10.3390/cancers12061609,cancers Nanomedicine in Non-Small Cell Lung Cancer: From Conventional Treatments to Immunotherapy,False,,http://doi.org/10.3390/cancers12061609
33630,32570930,['NCT02480907'],['NCT'],['ClinicalTrials.gov'],,10.3390/jcm9061912,32570930,gy93w8rb,https://doi.org/10.3390/jcm9061912; https://www.ncbi.nlm.nih.gov/pubmed/32570930/,Clinical Medicine Long-Term Efficacy of the Workshop Vs. Online SUCCEAT (Supporting Carers of Children and Adolescents with Eating Disorders) Intervention for Parents: A Quasi-Randomised Feasibility Trial,False,,http://doi.org/10.3390/jcm9061912
33671,32571573,['NCT04347941'],['NCT'],,,10.1016/j.bja.2020.06.003,32571573,6owojqtw,https://www.ncbi.nlm.nih.gov/pubmed/32571573/; https://www.sciencedirect.com/science/article/pii/S0007091220304438?v=s5; https://api.elsevier.com/content/article/pii/S0007091220304438; https://doi.org/10.1016/j.bja.2020.06.003,Prone positioning in COVID-19 acute respiratory failure: just do it?,False,False,http://doi.org/10.1016/j.bja.2020.06.003
33702,32571773,,,,Has Trial Pub Type,10.3399/bjgp20X711941,32571773,ai6n0sv6,https://www.ncbi.nlm.nih.gov/pubmed/32571773/; https://bjgp.org/content/bjgp/early/2020/06/22/bjgp20X711941.full.pdf; https://doi.org/10.3399/bjgp20x711941,"Oseltamivir for coronavirus illness: post-hoc exploratory analysis of an open-label, pragmatic, randomised controlled trial in European primary care from 2016 to 2018.",False,False,http://doi.org/10.3399/bjgp20X711941
33733,32572174,['NCT04324996'],['NCT'],['clinicaltrials.gov'],,10.1038/s41416-020-0948-x,32572174,wmz3wywi,https://doi.org/10.1038/s41416-020-0948-x; https://www.ncbi.nlm.nih.gov/pubmed/32572174/,"Repurposing anticancer drugs for COVID-19-induced inflammation, immune dysfunction, and coagulopathy.",False,False,http://doi.org/10.1038/s41416-020-0948-x
33777,32572386,['NCT04280705'],['NCT'],,,10.1016/j.jacbts.2020.05.002,32572386,igxfc1mp,https://api.elsevier.com/content/article/pii/S2452302X20302187; https://www.ncbi.nlm.nih.gov/pubmed/32572386/; https://www.sciencedirect.com/science/article/pii/S2452302X20302187?v=s5; https://doi.org/10.1016/j.jacbts.2020.05.002,The National Institute of Allergy and Infectious Diseases Decision to Stop the Adaptive COVID-19 Trial: On Solid Ethical and Scientific Grounds.,False,False,http://doi.org/10.1016/j.jacbts.2020.05.002
33806,32572842,"['NCT04353596', 'ChiCTR2000029542', 'NCT04383899', 'NCT04318418', 'NCT04336904']","['ChiCTR', 'NCT']","['clinicaltrials.gov', 'Clinicaltrials.gov', 'Chinese Clinical Trial Registry']",,10.1007/s40264-020-00965-w,32572842,1z25rpul,https://www.ncbi.nlm.nih.gov/pubmed/32572842/; https://doi.org/10.1007/s40264-020-00965-w,"The Impact of the COVID-19 ""Infodemic"" on Drug-Utilization Behaviors: Implications for Pharmacovigilance.",False,False,http://doi.org/10.1007/s40264-020-00965-w
33819,32573126,['NCT04304313'],['NCT'],,,10.5534/wjmh.200089,32573126,ysjj8fed,https://doi.org/10.5534/wjmh.200089; https://www.ncbi.nlm.nih.gov/pubmed/32573126/,Phosphodiesterase Type 5 Inhibitors and COVID-19: Are They Useful In Disease Management?,False,False,http://doi.org/10.5534/wjmh.200089
33886,32574071,['NCT04338009'],['NCT'],['ClinicalTrials.gov'],,10.7326/M20-2526,32574071,ergpy9ql,https://doi.org/10.7326/m20-2526; https://www.ncbi.nlm.nih.gov/pubmed/32574071/,Bereavement Care in the Wake of COVID-19: Offering Condolences and Referrals.,False,False,http://doi.org/10.7326/M20-2526
33929,32574258,"['NCT04328441', 'NCT04327206']",['NCT'],['ClinicalTrials.gov'],,10.3389/fimmu.2020.00970,32574258,2d04geu3,https://doi.org/10.3389/fimmu.2020.00970; https://www.ncbi.nlm.nih.gov/pubmed/32574258/,Could BCG Vaccination Induce Protective Trained Immunity for SARS-CoV-2?,False,False,http://doi.org/10.3389/fimmu.2020.00970
33933,32574262,,,,Has Trial Pub Type,10.3389/fimmu.2020.01061,32574262,3czys9fn,https://www.ncbi.nlm.nih.gov/pubmed/32574262/; https://doi.org/10.3389/fimmu.2020.01061,Interferon-α2b Treatment for COVID-19.,False,False,http://doi.org/10.3389/fimmu.2020.01061
33940,32574269,['ChiCTR2000029765'],['ChiCTR'],['Chinese Clinical Trial Registry'],,10.3389/fimmu.2020.01206,32574269,arh35fik,https://www.ncbi.nlm.nih.gov/pubmed/32574269/; https://doi.org/10.3389/fimmu.2020.01206,Could SARS-CoV-2-Induced Hyperinflammation Magnify the Severity of Coronavirus Disease (CoViD-19) Leading to Acute Respiratory Distress Syndrome?,False,False,http://doi.org/10.3389/fimmu.2020.01206
33945,32574274,"['NCT04273529', 'NCT04273581']",['NCT'],['ClinicalTrials.Gov'],,10.3389/fimmu.2020.01248,32574274,urgh8zhs,https://doi.org/10.3389/fimmu.2020.01248; https://www.ncbi.nlm.nih.gov/pubmed/32574274/,Thalidomide-Revisited: Are COVID-19 Patients Going to Be the Latest Victims of Yet Another Theoretical Drug-Repurposing?,False,False,http://doi.org/10.3389/fimmu.2020.01248
33988,32574317,"['NCT04313322', 'NCT03042143', 'NCT04252118', 'NCT04331613', 'NCT04333368', 'NCT04348461', 'NCT04302519', 'NCT04345601', 'ChiCTR2000029990', 'NCT04269525', 'NCT04336254', 'NCT04346368', 'NCT04276987', 'NCT04273646']","['ChiCTR', 'NCT']",['clinicaltrials.gov'],,10.3389/fbioe.2020.00554,32574317,jhio7mrl,https://www.ncbi.nlm.nih.gov/pubmed/32574317/; https://doi.org/10.3389/fbioe.2020.00554,Can Stem Cells Beat COVID-19: Advancing Stem Cells and Extracellular Vesicles Toward Mainstream Medicine for Lung Injuries Associated With SARS-CoV-2 Infections.,False,False,http://doi.org/10.3389/fbioe.2020.00554
34011,32574340,"['ChiCTR2000029418', 'NCT04257656']","['chictr', 'ChiCTR', 'NCT']",['Chinese Clinical Trial Registry'],,10.3389/fmed.2020.00256,32574340,c2erqns2,https://doi.org/10.3389/fmed.2020.00256; https://www.ncbi.nlm.nih.gov/pubmed/32574340/,Guideline-Based Chinese Herbal Medicine Treatment Plus Standard Care for Severe Coronavirus Disease 2019 (G-CHAMPS): Evidence From China.,False,False,http://doi.org/10.3389/fmed.2020.00256
34116,32575664,"['NCT03725605', 'NCT01058616', 'NCT03237325', 'NCT02225366', 'NCT01986426']",['NCT'],['clinicaltrials.gov'],,10.3390/molecules25122850,32575664,hvkqlah8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356147/,molecules Antimicrobial Peptides as Anticancer Agents: Functional Properties and Biological Activities,False,,http://doi.org/10.3390/molecules25122850
