,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
15846,32385146,"['NCT04324021', 'NCT04320615', 'NCT04315298']",['NCT'],,,10.1136/jitc-2020-000930,32385146,gn34m0hb,https://www.ncbi.nlm.nih.gov/pubmed/32385146/; https://doi.org/10.1136/jitc-2020-000930,The Society for Immunotherapy of Cancer perspective on regulation of interleukin-6 signaling in COVID-19-related systemic inflammatory response.,False,False,http://doi.org/10.1136/jitc-2020-000930
15891,32385785,"['NCT04283461', 'ChiCTR2000030906']","['ChiCTR', 'NCT']",,,10.1007/s10557-020-06985-z,32385785,h7pk9mh8,https://www.ncbi.nlm.nih.gov/pubmed/32385785/; https://doi.org/10.1007/s10557-020-06985-z,A Call for Vaccine Against COVID-19: Implications for Cardiovascular Morbidity and Healthcare Utilization.,False,False,http://doi.org/10.1007/s10557-020-06985-z
15905,32385914,['NCT04292730'],['NCT'],,,10.1002/ana.25773,32385914,ekiz0wok,https://doi.org/10.1002/ana.25773; https://www.ncbi.nlm.nih.gov/pubmed/32385914/,The Path Forward: Academic Neurology Responds to COVID-19.,False,False,http://doi.org/10.1002/ana.25773
15950,32386438,['NCT04346355'],['NCT'],,,10.1111/jdv.16620,32386438,b7yiaiyb,https://doi.org/10.1111/jdv.16620; https://www.ncbi.nlm.nih.gov/pubmed/32386438/,'Toxic erythema' and eosinophilia associated with tocilizumab therapy in a COVID-19 patient.,False,False,http://doi.org/10.1111/jdv.16620
15994,32386712,['NCT04323644'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.amjsurg.2020.04.042,32386712,65dw8d5h,https://www.ncbi.nlm.nih.gov/pubmed/32386712/; https://www.sciencedirect.com/science/article/pii/S0002961020302543?v=s5; https://doi.org/10.1016/j.amjsurg.2020.04.042; https://api.elsevier.com/content/article/pii/S0002961020302543,"Journal Pre-proof Surgeons, plague, and leadership: A historical mantle to carry forward",False,,http://doi.org/10.1016/j.amjsurg.2020.04.042
15996,32386744,['NCT04321278'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.medcli.2020.04.004,32386744,fmetxqqf,https://api.elsevier.com/content/article/pii/S002577532030244X; https://doi.org/10.1016/j.medcli.2020.04.004; https://www.sciencedirect.com/science/article/pii/S002577532030244X?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32386744/,Use of antimalarial drugs in the treatment of COVID-19: A window of opportunity?,False,False,http://doi.org/10.1016/j.medcli.2020.04.004
16015,32386890,['NCT04252885'],['NCT'],"['clinicaltrials.gov', 'ClinicalTrials.gov']",,10.1016/j.tibs.2020.03.011,32386890,7eet50zo,https://www.sciencedirect.com/science/article/pii/S0968000420300888; https://www.ncbi.nlm.nih.gov/pubmed/32386890/; https://api.elsevier.com/content/article/pii/S0968000420300888; https://doi.org/10.1016/j.tibs.2020.03.011,Monitoring Proteolytic Activity in Real Time: A New World of Opportunities for Biosensors,False,,http://doi.org/10.1016/j.tibs.2020.03.011
16080,32387230,['NCT04292730'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.sapharm.2020.04.032,32387230,23h8o970,https://doi.org/10.1016/j.sapharm.2020.04.032; https://api.elsevier.com/content/article/pii/S1551741120304551; https://www.sciencedirect.com/science/article/pii/S1551741120304551; https://www.ncbi.nlm.nih.gov/pubmed/32387230/,When fear and misinformation go viral: Pharmacists' role in deterring medication misinformation during the 'infodemic' surrounding COVID-19.,False,False,http://doi.org/10.1016/j.sapharm.2020.04.032
16084,32387262,"['NCT04348435', 'NCT04349631', 'NCT04336254', 'NCT04333368', 'NCT03042143', 'NCT04366063', 'NCT04355728', 'NCT04276987', 'NCT04252118', 'NCT04288102', 'NCT04269525', 'NCT04339660', 'NCT04313322']","['NCT', 'chictr']","['Chinese Clinical Trial Registry', 'clinicaltrials.gov']",,10.1016/j.drudis.2020.04.022,32387262,6c81iem1,https://api.elsevier.com/content/article/pii/S1359644620301707; https://www.sciencedirect.com/science/article/pii/S1359644620301707?v=s5; https://doi.org/10.1016/j.drudis.2020.04.022; https://www.ncbi.nlm.nih.gov/pubmed/32387262/,Extracellular vesicles from mesenchymal stem cells as a Covid-19 treatment.,False,False,http://doi.org/10.1016/j.drudis.2020.04.022
16088,32387301,"['NCT04343768', 'NCT04346147', 'NCT04350671', 'NCT04357613', 'NCT04356495', 'NCT04344600', 'NCT04343976', 'NCT04320238', 'NCT04254874']",['NCT'],,,10.1016/j.phrs.2020.104866,32387301,uu57hsns,https://www.sciencedirect.com/science/article/pii/S1043661820311749?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32387301/; https://doi.org/10.1016/j.phrs.2020.104866; https://api.elsevier.com/content/article/pii/S1043661820311749,The CoV-2 outbreak: how hematologists could help to fight Covid-19.,False,False,http://doi.org/10.1016/j.phrs.2020.104866
16096,32387333,"['NCT04338828', 'NCT04312243', 'NCT04305457', 'NCT04306393']",['NCT'],,,10.1016/j.micinf.2020.05.002,32387333,4frv2vb7,https://www.ncbi.nlm.nih.gov/pubmed/32387333/; https://www.sciencedirect.com/science/article/pii/S1286457920300800?v=s5; https://doi.org/10.1016/j.micinf.2020.05.002; https://api.elsevier.com/content/article/pii/S1286457920300800,Could nasal nitric oxide help to mitigate the severity of COVID-19?,False,False,http://doi.org/10.1016/j.micinf.2020.05.002
16141,32387642,"['NCT03814720', 'NCT02716675', 'NCT02825797', 'NCT03783130', 'NCT03699241', 'NCT03547245', 'NCT04177355', 'NCT02568215', 'NCT03049488', 'NCT03300050']",['NCT'],,,10.1016/j.coi.2020.03.013,32387642,7y8rj9h5,https://www.sciencedirect.com/science/article/pii/S0952791520300364?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32387642/; https://doi.org/10.1016/j.coi.2020.03.013; https://api.elsevier.com/content/article/pii/S0952791520300364,Innovations in structure-based antigen design and immune monitoring for next generation vaccines,False,,http://doi.org/10.1016/j.coi.2020.03.013
16190,32388123,['NCT03669315'],['NCT'],,,10.1016/j.comppsych.2020.152174,32388123,bbb4i2e3,https://api.elsevier.com/content/article/pii/S0010440X2030016X; https://www.sciencedirect.com/science/article/pii/S0010440X2030016X?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32388123/; https://doi.org/10.1016/j.comppsych.2020.152174,How to manage obsessive-compulsive disorder (OCD) under COVID-19: A clinician's guide from the International College of Obsessive Compulsive Spectrum Disorders (ICOCS) and the Obsessive-Compulsive and Related Disorders Research Network (OCRN) of the European College of Neuropsychopharmacology.,False,False,http://doi.org/10.1016/j.comppsych.2020.152174
16233,32388547,"['NCT04312009', 'NCT04311177', 'NCT04335786']",['NCT'],,,10.1093/eurheartj/ehaa414,32388547,4kdblf4z,https://www.ncbi.nlm.nih.gov/pubmed/32388547/; https://doi.org/10.1093/eurheartj/ehaa414,Plasma angiotensin-converting enzyme 2: novel biomarker in heart failure with implications for COVID-19.,False,False,http://doi.org/10.1093/eurheartj/ehaa414
16242,32388650,['NCT02931409'],['NCT'],['Clinicaltrials.gov'],,10.1007/s10877-020-00519-6,32388650,qjo1h3iz,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222900/,Effects of intraoperative positive end-expiratory pressure optimization on respiratory mechanics and the inflammatory response: a randomized controlled trial,False,,http://doi.org/10.1007/s10877-020-00519-6
16244,32388653,['NCT03721354'],['NCT'],,,10.1007/s10877-020-00523-w,32388653,bg7w7d1f,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223974/,Neurally adjusted ventilatory assist preserves cerebral blood flow velocity in patients recovering from acute brain injury,False,,http://doi.org/10.1007/s10877-020-00523-w
16259,32388818,['NCT04183595'],['NCT'],,,10.1007/s00204-020-02739-w,32388818,yx0051dh,https://doi.org/10.1007/s00204-020-02739-w; https://www.ncbi.nlm.nih.gov/pubmed/32388818/,Arsenic intoxication: general aspects and chelating agents,False,,http://doi.org/10.1007/s00204-020-02739-w
16275,32388976,"['NCT02735707', 'NCT04287686', 'NCT04335136', 'NCT04283461', 'NCT04330300']",['NCT'],,,10.1021/acsinfecdis.0c00224,32388976,i5wbndov,https://www.ncbi.nlm.nih.gov/pubmed/32388976/; https://doi.org/10.1021/acsinfecdis.0c00224,COVID-19: Living through Another Pandemic.,False,False,http://doi.org/10.1021/acsinfecdis.0c00224
16300,32389195,['ISRCTN93644888'],['ISRCTN'],,,10.1016/S2214-109X(20)30222-9,32389195,x239ja50,https://www.sciencedirect.com/science/article/pii/S2214109X20302229; https://api.elsevier.com/content/article/pii/S2214109X20302229; https://www.ncbi.nlm.nih.gov/pubmed/32389195/; https://doi.org/10.1016/s2214-109x(20)30222-9,Infection prevention and control compliance in Tanzanian outpatient facilities: a cross-sectional study with implications for the control of COVID-19.,False,False,http://doi.org/10.1016/S2214-109X(20)30222-9
16319,32389499,"['NCT04320615', 'NCT04303507', 'NCT04323527', 'NCT04317092', 'NCT04324463', 'NCT04306705']",['NCT'],,,10.1016/j.cytogfr.2020.04.005,32389499,1nf98mpb,https://www.sciencedirect.com/science/article/pii/S1359610120300848; https://www.ncbi.nlm.nih.gov/pubmed/32389499/; https://api.elsevier.com/content/article/pii/S1359610120300848; https://doi.org/10.1016/j.cytogfr.2020.04.005,Inflamm-aging: Why older men are the most susceptible to SARS-CoV-2 complicated outcomes.,False,False,http://doi.org/10.1016/j.cytogfr.2020.04.005
16343,32389608,['NCT03675828'],['NCT'],,,10.1016/j.cardfail.2020.04.016,32389608,nonr99qc,https://www.sciencedirect.com/science/article/pii/S1071916420304632?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/32389608/; https://api.elsevier.com/content/article/pii/S1071916420304632; https://doi.org/10.1016/j.cardfail.2020.04.016,Heart Failure in the COVID-19 Pandemic: Where Has All New York's Congestion Gone?,False,False,http://doi.org/10.1016/j.cardfail.2020.04.016
16459,32390938,['ISRCTN74215569'],['ISRCTN'],,,10.3389/fendo.2020.00161,32390938,4jblod8j,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7189617/,General Adaptation in Critical Illness: Glucocorticoid Receptor-alpha Master Regulator of Homeostatic Corrections,False,,http://doi.org/10.3389/fendo.2020.00161
16465,32391077,['NCT04229667'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13031-020-00277-x,32391077,ipbwpw26,https://doi.org/10.1186/s13031-020-00277-x; https://www.ncbi.nlm.nih.gov/pubmed/32391077/,Simple ideas to mitigate the impacts of the COVID-19 epidemic on refugees with chronic diseases.,False,False,http://doi.org/10.1186/s13031-020-00277-x
16480,32391299,['NCT04287686'],['NCT'],,,10.3389/fped.2020.00206,32391299,n3txsvf7,https://doi.org/10.3389/fped.2020.00206; https://www.ncbi.nlm.nih.gov/pubmed/32391299/,COVID-19 Infection and Circulating ACE2 Levels: Protective Role in Women and Children.,False,False,http://doi.org/10.3389/fped.2020.00206
16489,32391384,"['NCT04287686', 'NCT04312009', 'NCT04311177', 'NCT04338009']",['NCT'],,,10.3389/fcvm.2020.00071,32391384,wq1xo0z0,https://doi.org/10.3389/fcvm.2020.00071; https://www.ncbi.nlm.nih.gov/pubmed/32391384/,COVID and the Renin-Angiotensin System: Are Hypertension or Its Treatments Deleterious?,False,False,http://doi.org/10.3389/fcvm.2020.00071
16523,32391667,['NCT04261517'],['NCT'],,Has Trial Pub Type,10.3785/j.issn.1008-9292.2020.03.03,32391667,,,[A pilot study of hydroxychloroquine in treatment of patients with moderate COVID-19].,False,False,http://doi.org/10.3785/j.issn.1008-9292.2020.03.03
16753,32394243,['NCT04321096'],['NCT'],,,10.1007/s11255-020-02490-2,32394243,93rdcwrh,https://doi.org/10.1007/s11255-020-02490-2; https://www.ncbi.nlm.nih.gov/pubmed/32394243/,COVID-19 research: promising tracks leading to uro-oncology.,False,False,http://doi.org/10.1007/s11255-020-02490-2
16782,32394650,,,,Has Trial Pub Type,10.13703/j.0255-2930.20200224-k0004,32394650,,,[Significance and operation mode of moxibustion intervention for the group under quarantine after close contact with COVID-19].,False,False,http://doi.org/10.13703/j.0255-2930.20200224-k0004
16902,32395848,"['ISRCTN50189673', 'ISRCTN83971151']",['ISRCTN'],,,10.1002/bjs.11746,32395848,uscaos5d,https://www.ncbi.nlm.nih.gov/pubmed/32395848/; https://doi.org/10.1002/bjs.11746,Elective surgery cancellations due to the COVID-19 pandemic: global predictive modelling to inform surgical recovery plans.,False,False,http://doi.org/10.1002/bjs.11746
16962,32396603,['ISRCTN50189673'],['ISRCTN'],,,10.1093/qjmed/hcaa163,32396603,neia39pv,https://doi.org/10.1093/qjmed/hcaa163; https://www.ncbi.nlm.nih.gov/pubmed/32396603/,Rheumatology in a time of Coronavirus: lessons from our early experiences.,False,False,http://doi.org/10.1093/qjmed/hcaa163
16975,32396771,"['NCT04292730', 'NCT04280705', 'NCT04302766', 'NCT04292899', 'NCT04257656', 'NCT04252664']",['NCT'],['ClinicalTrials.gov'],,10.1080/07391102.2020.1767691,32396771,np6nfvf2,https://doi.org/10.1080/07391102.2020.1767691; https://www.ncbi.nlm.nih.gov/pubmed/32396771/,Remdesivir in the treatment of coronavirus disease 2019 (COVID-19): a simplified summary.,False,False,http://doi.org/10.1080/07391102.2020.1767691
16976,32396773,['NCT04287686'],['NCT'],['Clinicaltrials.gov'],,10.1080/07391102.2020.1768150,32396773,66qle52a,https://www.ncbi.nlm.nih.gov/pubmed/32396773/; https://doi.org/10.1080/07391102.2020.1768150,Truncated human angiotensin converting enzyme 2; a potential inhibitor of SARS-CoV-2 spike glycoprotein and potent COVID-19 therapeutic agent.,False,False,http://doi.org/10.1080/07391102.2020.1768150
17024,32397513,"['NCT03665441', 'NCT03267030', 'NCT04110496', 'NCT03563053', 'NCT03674242', 'NCT04248855']",['NCT'],['ClinicalTrials.gov'],,10.3390/pharmaceutics12050440,32397513,4yzmv2bm,https://www.ncbi.nlm.nih.gov/pubmed/32397513/; https://doi.org/10.3390/pharmaceutics12050440,pharmaceutics Vascular Drug Delivery Using Carrier Red Blood Cells: Focus on RBC Surface Loading and Pharmacokinetics,False,,http://doi.org/10.3390/pharmaceutics12050440
17029,32397615,"['NCT02850185', 'NCT02040792']",['NCT'],,,10.3390/jpm10020037,32397615,sy3vahmg,https://www.ncbi.nlm.nih.gov/pubmed/32397615/; https://doi.org/10.3390/jpm10020037,Personalized Medicine Future Trends in Nebulized Therapies for Pulmonary Disease,False,,http://doi.org/10.3390/jpm10020037
17059,32398065,['ISRCTN96892547'],"['isrctn', 'ISRCTN']",,,10.1186/s13063-020-04303-4,32398065,ypbq34pi,https://doi.org/10.1186/s13063-020-04303-4; https://www.ncbi.nlm.nih.gov/pubmed/32398065/,An antibiotic stewardship programme to reduce inappropriate antibiotic prescribing for acute respiratory infections in rural Chinese primary care facilities: study protocol for a clustered randomised controlled trial,False,,http://doi.org/10.1186/s13063-020-04303-4
17104,32398306,"['NCT04351724', 'NCT04292899']",['NCT'],,,10.1183/13993003.01494-2020,32398306,ogmo77ev,https://doi.org/10.1183/13993003.01494-2020; https://www.ncbi.nlm.nih.gov/pubmed/32398306/,The Post-COVID-19 Functional Status scale: a tool to measure functional status over time after COVID-19.,False,False,http://doi.org/10.1183/13993003.01494-2020
17133,32398683,"['NCT02754362', 'NCT01808820', 'NCT00317603']",['NCT'],,,10.1038/s41401-020-0417-3,32398683,0flgagde,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7470800/,Nanoengineered targeting strategy for cancer immunotherapy,False,,http://doi.org/10.1038/s41401-020-0417-3
17230,32399655,['NCT03406780'],['NCT'],,,10.1007/s00395-020-0795-1,32399655,b7tw8fp7,https://www.ncbi.nlm.nih.gov/pubmed/32399655/; https://doi.org/10.1007/s00395-020-0795-1,Allogeneic cardiosphere-derived cells (CAP-1002) in critically ill COVID-19 patients: compassionate-use case series.,False,False,http://doi.org/10.1007/s00395-020-0795-1
17233,32399710,['ChiCTR2000029952'],['ChiCTR'],,,10.1007/s00330-020-06928-0,32399710,45bwzuqn,https://www.ncbi.nlm.nih.gov/pubmed/32399710/; https://doi.org/10.1007/s00330-020-06928-0,COVID-19 pneumonia: CT findings of 122 patients and differentiation from influenza pneumonia.,False,False,http://doi.org/10.1007/s00330-020-06928-0
17240,32399806,"['NCT04341584', 'NCT04333368', 'NCT04324073', 'NCT04331808']",['NCT'],,,10.1007/s12015-020-09987-4,32399806,jnspsfdp,https://www.ncbi.nlm.nih.gov/pubmed/32399806/; https://doi.org/10.1007/s12015-020-09987-4,Is COVID-19 a New Hematologic Disease?,False,False,http://doi.org/10.1007/s12015-020-09987-4
17242,32399855,"['NCT03717350', 'NCT04357366', 'NCT03147352', 'NCT03249597', 'NCT02643459']","['EudraCT', 'NCT']","['ClinicalTrials.gov', 'Clinicaltrials.gov']",,10.1007/s40121-020-00301-w,32399855,bmadusm6,https://doi.org/10.1007/s40121-020-00301-w; https://www.ncbi.nlm.nih.gov/pubmed/32399855/,Prognostic Role of Soluble Urokinase Plasminogen Activator Receptor at the Emergency Department: A Position Paper by the Hellenic Sepsis Study Group,False,,http://doi.org/10.1007/s40121-020-00301-w
17247,32399903,['ISRCTN83971151'],['ISRCTN'],,,10.1007/s00048-020-00257-5,32399903,gv64f7az,https://doi.org/10.1007/s00048-020-00257-5; https://www.ncbi.nlm.nih.gov/pubmed/32399903/,"[The ""Historic Study"" SOLIDARITY-Research's Answer to the Sars-CoV-2 Pandemic].",False,False,http://doi.org/10.1007/s00048-020-00257-5
17323,32401215,['NCT03653234'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.2196/19434,32401215,0pit39ul,https://doi.org/10.2196/19434; https://www.ncbi.nlm.nih.gov/pubmed/32401215/,Telehealth Home Support During COVID-19 Confinement for Community-Dwelling Older Adults With Mild Cognitive Impairment or Mild Dementia: Survey Study.,False,False,http://doi.org/10.2196/19434
17349,32401373,"['NCT04328441', 'NCT04327206']",['NCT'],['clinicaltrials.gov'],,10.1111/odi.13410,32401373,2x9szmjc,https://doi.org/10.1111/odi.13410; https://www.ncbi.nlm.nih.gov/pubmed/32401373/,Protecting dental manpower from COVID-19 infection.,False,False,http://doi.org/10.1111/odi.13410
17379,32401714,['NCT04318314'],['NCT'],,,10.1016/S0140-6736(20)31100-4,32401714,6cifwq68,https://www.ncbi.nlm.nih.gov/pubmed/32401714/; https://www.sciencedirect.com/science/article/pii/S0140673620311004; https://doi.org/10.1016/s0140-6736(20)31100-4; https://api.elsevier.com/content/article/pii/S0140673620311004,COVID-19: PCR screening of asymptomatic health-care workers at London hospital.,False,False,http://doi.org/10.1016/S0140-6736(20)31100-4
17380,32401715,['NCT04276688'],['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.1016/S0140-6736(20)31042-4,32401715,8ljnxihr,https://doi.org/10.1016/s0140-6736(20)31042-4; https://www.sciencedirect.com/science/article/pii/S0140673620310424; https://www.ncbi.nlm.nih.gov/pubmed/32401715/; https://api.elsevier.com/content/article/pii/S0140673620310424,"Triple combination of interferon beta-1b, lopinavir-ritonavir, and ribavirin in the treatment of patients admitted to hospital with COVID-19: an open-label, randomised, phase 2 trial.",False,False,http://doi.org/10.1016/S0140-6736(20)31042-4
